,Finance Year,Dispatch Date,Month,Business,Customer name,Marketing Rep.,Type,Pack Cat,Pack Type,Uni - Blend,Quantity (Kg),CY QTY (MT),Value (₹),CY Val(Lakhs),Destination,Country,Region,Budget Vol(MT),Budget Value (₹),Budget Val(Lakhs),LY QTY (MT),LY Val(Lakhs)
1008,FY'2024-25,2024-08-01,AUG,EOU-Export,BM FOODS,Prabin,AG,Small,Jar,DA60,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1009,FY'2024-25,2024-08-01,AUG,EOU-Export,BM FOODS,Prabin,AG,Bulk,Bulk,DD72,,,,,Damascus,Syria,AMEA,16.79,10493750.0,104.9375,,
1010,FY'2024-25,2024-08-01,AUG,EOU-Export,BM FOODS,Prabin,AG,Bulk,Bulk,GCCAG-031,,,,,Damascus,Syria,AMEA,5.0,2400000.0,24.0,,
1011,FY'2024-25,2024-08-01,AUG,EOU-Export,KOSHAMBH MULTITRED PVT LTD,Prabin,AG,Small,Can,G-4747,,,,,Dakar,VIETNAM,Rest of Asia,0.0,0.0,0.0,,
1012,FY'2024-25,2024-08-01,AUG,EOU-Export,KOSHAMBH MULTITRED PVT LTD,Prabin,AG,Small,Can,G-4747,,,,,Dakar,VIETNAM,Rest of Asia,0.0,0.0,0.0,,
1013,FY'2024-25,2024-08-01,AUG,EOU-Export,DIRECTUS INTERNATIONAL,Prabin,AG,Small,Pouch,RAP 2332,,,,,Auckland,NEW ZEALAND,Oceania,0.0,0.0,0.0,,
1014,FY'2024-25,2024-08-01,AUG,EOU-Export,DIRECTUS INTERNATIONAL,Prabin,AG,Small,Pouch,RAP 2333,,,,,Auckland,NEW ZEALAND,Oceania,0.0,0.0,0.0,,
1015,FY'2024-25,2024-08-01,AUG,EOU-Export,DIRECTUS INTERNATIONAL,Prabin,AG,Small,Jar,RAP 2540 ,,,,,Auckland,NEW ZEALAND,Oceania,0.0,0.0,0.0,,
1016,FY'2024-25,2024-08-01,AUG,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,RAE99,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
1017,FY'2024-25,2024-08-01,AUG,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,RAE99,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
1018,FY'2024-25,2024-08-01,AUG,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,G-2449,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
1019,FY'2024-25,2024-08-01,AUG,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,G-2449,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
1020,FY'2024-25,2024-08-01,AUG,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Pouch,G-2449,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
1021,FY'2024-25,2024-08-01,AUG,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,G-5031,,,,,Al-Khums,Libya,AMEA,0.0,0.0,0.0,,
1022,FY'2024-25,2024-08-01,AUG,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Bulk,Bulk,GCCAG-031,,,,,Mersin,TURKEY,AMEA,16.79,9167340.000000002,91.67340000000002,,
1023,FY'2024-25,2024-08-01,AUG,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,G-3705,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
1024,FY'2024-25,2024-08-01,AUG,EOU-Export,PIONEER CHICORY,Prabin,AG,Small,Can,G-4747,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
1025,FY'2024-25,2024-08-01,AUG,EOU-Export,QIMMAT AL ARZ COM,Prabin,AG,Small,Jar,DJ46,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1026,FY'2024-25,2024-08-01,AUG,EOU-Export,QIMMAT AL ARZ COM,Prabin,AG,Small,Jar,DJ46,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1027,FY'2024-25,2024-08-01,AUG,EOU-Export,QIMMAT AL ARZ COM,Prabin,AG,Small,Can,DJ46,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1028,FY'2024-25,2024-08-01,AUG,EOU-Export,QIMMAT AL ARZ COM,Prabin,AG,Bulk,Bulk,DJ46,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1029,FY'2024-25,2024-08-01,AUG,EOU-Export,UNIVERSAL COLD STORES,Prabin,AG,Small,Jar,G-5032,,,,,Jeddah,SAUDI ARABIA,AMEA,0.0,0.0,0.0,,
1030,FY'2024-25,2024-08-01,AUG,EOU-Export,UNIVERSAL COLD STORES,Prabin,AG,Small,Jar,G-5032,,,,,Jeddah,SAUDI ARABIA,AMEA,0.0,0.0,0.0,,
1031,FY'2024-25,2024-08-01,AUG,EOU-Export,SUPERSONIC DISTRIBUTION ,Prabin,AG,Small,Can,G-5877,,,,,APAPA,NIGERIA,AMEA,0.0,0.0,0.0,,
1032,FY'2024-25,2024-08-01,AUG,EOU-Export,STE GOLDEN FOODS,Prabin,AG,Bulk,Bulk,DJ47,,,,,Rades,TUNISIA,AMEA,16.79,11423916.0,114.23916,,
1033,FY'2024-25,2024-08-01,AUG,EOU-Export,SWEET ZONE SARL,Prabin,AG,Small,Jar,DE73,,,,,Beirut,LEBANON,Rest of Asia,0.0,0.0,0.0,,
1034,FY'2024-25,2024-08-01,AUG,EOU-Export,SWEET ZONE SARL,Prabin,AG,Small,Jar,DE73,,,,,Beirut,LEBANON,Rest of Asia,0.0,0.0,0.0,,
1035,FY'2024-25,2024-08-01,AUG,EOU-Export,BM FOODS,Prabin,SD,Bulk,Bulk,DD72,,,,,Damascus,Syria,AMEA,18.75,11718750.0,117.1875,,
1036,FY'2024-25,2024-08-01,AUG,EOU-Export,BM FOODS,Prabin,SD,Bulk,Bulk,GCCSD-031,,,,,Damascus,Syria,AMEA,0.0,0.0,0.0,,
1037,FY'2024-25,2024-08-01,AUG,EOU-Export,ELEGANCE FOODSTUFF TRADING LLC,Prabin,SD,Bulk,Bulk,DH90,,,,,Jabel Ali,UAE,AMEA,18.75,13072500.0,130.725,,
1038,FY'2024-25,2024-08-01,AUG,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Jar,CCL FD/5,,,,,Benghazi,Libya,AMEA,7.0,7938000.0,79.38,,
1039,FY'2024-25,2024-08-01,AUG,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Jar,CCL FD/5,,,,,Benghazi,Libya,AMEA,0.0,0.0,0.0,,
1040,FY'2024-25,2024-08-01,AUG,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Jar,CCL FD/5,,,,,Benghazi,Libya,AMEA,0.0,0.0,0.0,,
1041,FY'2024-25,2024-08-01,AUG,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Bulk,Bulk,CCL FD/5,,,,,Lima,USA,SAR,0.0,0.0,0.0,,
1042,FY'2024-25,2024-08-01,AUG,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Bulk,Bulk,RFP2397,,,,,Constanta,ROMANIA,CIS,0.0,0.0,0.0,,
1043,FY'2024-25,2024-08-01,AUG,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Stick,DF80,,,,,Lima,USA,SAR,0.0,0.0,0.0,,
1044,FY'2024-25,2024-08-01,AUG,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Pouch,DF80,,,,,Lima,USA,SAR,0.0,0.0,0.0,,
1045,FY'2024-25,2024-08-01,AUG,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Jar,DF80,,,,,Lima,USA,SAR,0.0,0.0,0.0,,
1046,FY'2024-25,2024-08-01,AUG,EOU-Export,UNIVERSAL COLD STORES,Prabin,FD,Small,Jar,CCL FD/5,,,,,Jeddah,SAUDI ARABIA,AMEA,6.5,7644000.0,76.44,,
1047,FY'2024-25,2024-08-01,AUG,EOU-Export,UNIVERSAL COLD STORES,Prabin,FD,Small,Jar,CCL FD/5,,,,,Jeddah,SAUDI ARABIA,AMEA,0.0,0.0,0.0,,
1048,FY'2024-25,2024-08-01,AUG,EOU-Export,BM FOODS,Prabin,FD,Bulk,Bulk,CCL FD/5(T),,,,,Damascus,Syria,AMEA,0.0,0.0,0.0,,
1049,FY'2024-25,2024-08-01,AUG,EOU-Export,BM FOODS,Prabin,FD,Bulk,Bulk,CCL FD/5,,,,,Damascus,Syria,AMEA,0.0,0.0,0.0,,
1050,FY'2024-25,2024-08-01,AUG,EOU-Export,SHANGHAI HUAKAI,Prabin,FD,Bulk,Bulk,CCL FD/5,,,,,Shanghai,CHINA,Rest of Asia,5.0,4200000.0,42.0,,
1051,FY'2024-25,2024-08-01,AUG,EOU-Export,SMART SQUARE GOODS,Prabin,FD,Bulk,Bulk,CCL FD/5,,,,,Jabel Ali,UAE,AMEA,16.79,15020334.0,150.20334,,
1052,FY'2024-25,2024-08-01,AUG,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,FD,Bulk,Bulk,CCL FD/5(T),,,,,Mersin,TURKEY,AMEA,16.79,13680491.999999994,136.80491999999995,,
1053,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/Decaf,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
1054,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,Haifa,ISRAEL,AMEA,10.89,10309345.200000001,103.09345200000001,,
1055,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5 RA,,,,,LES VERRIERS,SWITZERLAND,EU,12.09,11851585.200000001,118.51585200000001,,
1056,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,7.59,7861114.8,78.611148,,
1057,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,10.88,10747699.2,107.476992,,
1058,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Stick,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,1.5,1905120.0,19.0512,,
1059,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/Decaf,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
1060,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Stick,CCL FD/Decaf,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
1061,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,9.67,10015412.4,100.15412400000001,,
1062,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,10.88,10747699.200000001,107.47699200000001,,
1063,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Pouch,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,6.64,6018230.399999999,60.182303999999995,,
1064,FY'2024-25,2024-08-01,AUG,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,4.84,5012884.800000001,50.128848000000005,,
1065,FY'2024-25,2024-08-01,AUG,SEZ,SUCAFINA UK,Revanth,FD,Small,Can,RFM-3301,,,,,London Gateway,UK,EU,44.98,65297465.99999999,652.97466,,
1066,FY'2024-25,2024-08-01,AUG,SEZ,SUCAFINA UK,Revanth,FD,Small,Can,RFM-3033,,,,,London Gateway,UK,EU,25.7,36545400.0,365.454,,
1067,FY'2024-25,2024-08-01,AUG,SEZ,SUCAFINA UK,Revanth,FD,Small,Can,RFM-3033,,,,,London Gateway,UK,EU,7.93,11126582.999999998,111.26582999999998,,
1068,FY'2024-25,2024-08-01,AUG,SEZ,SUCAFINA UK,Revanth,FD,Small,Can,DK90,,,,,London Gateway,UK,EU,6.43,12453623.999999998,124.53623999999998,,
1069,FY'2024-25,2024-08-01,AUG,SEZ,SUCAFINA UK,Revanth,FD,Small,Can,RFM-2056,,,,,London Gateway,UK,EU,0.0,0.0,0.0,,
1070,FY'2024-25,2024-08-01,AUG,SEZ,INSTANTA POLAND,Balaji,FD,Bulk,Bulk,CCL FD/5,,,,,Gdansk,POLAND,EU,33.58,24177600.0,241.776,,
1071,FY'2024-25,2024-08-01,AUG,SEZ,INSTANTA POLAND,Balaji,FD,Bulk,Bulk,CCL FD/5 RA,,,,,Gdansk,POLAND,EU,33.58,24993593.999999996,249.93593999999996,,
1072,FY'2024-25,2024-08-01,AUG,SEZ,INSTANTA-RUSSIA,Balaji,FD,Bulk,Bulk,CCL FD/5,,,,,St. Petersburg,RUSSIA,CIS,201.48,145065600.0,1450.656,,
1073,FY'2024-25,2024-08-01,AUG,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,,,,,St. Petersburg,RUSSIA,CIS,0.0,0.0,0.0,,
1074,FY'2024-25,2024-08-01,AUG,NCL,GROUNDUP,Yashwanth,SD,Bulk,Bulk,SD/5 RFA,,,,,New York,USA,NAR,37.5,24192000.0,241.92,,
1075,FY'2024-25,2024-08-01,AUG,NCL,GROUNDUP,Yashwanth,SD,Bulk,Bulk,NCL- DR/5,,,,,Los Angeles,USA,NAR,0.0,0.0,0.0,,
1076,FY'2024-25,2024-08-01,AUG,NCL,GROUNDUP,Yashwanth,SD,Bulk,Bulk,NCL- DR/5,,,,,New York,USA,NAR,37.5,23845500.0,238.455,,
1077,FY'2024-25,2024-08-01,AUG,NCL,GROUNDUP,Yashwanth,SD,Bulk,Bulk,CL-071,,,,,Cincinnatti,Hamilton,NAR,18.75,11182500.0,111.825,,
1078,FY'2024-25,2024-08-01,AUG,NCL,GROUNDUP,Yashwanth,SD,Bulk,Bulk,NCL G-2263,,,,,Singapore,SINGAPORE,Rest of Asia,0.0,0.0,0.0,,
1079,FY'2024-25,2024-08-01,AUG,NCL,FUNDAMENTAL FOODS,Yashwanth,SD,Bulk,Bulk,CF-501,,,,,Shanghai,CHINA,Rest of Asia,187.5,138442500.00000003,1384.4250000000004,,
1080,FY'2024-25,2024-08-01,AUG,NCL,BUTTERFIELD (M) SDN BHD,Balaji,SD,Bulk,Bulk,G-2577,,,,,Port Penang,TUNISIA,AMEA,0.0,0.0,0.0,,
1081,FY'2024-25,2024-08-01,AUG,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,G-2515,,,,,Gdynia/Gdansk,POLAND,EU,0.0,0.0,0.0,,
1082,FY'2024-25,2024-08-01,AUG,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,G-2515 RA,,,,,Gdynia/Gdansk,POLAND,EU,0.0,0.0,0.0,,
1083,FY'2024-25,2024-08-01,AUG,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,G-2516,,,,,Gdynia/Gdansk,POLAND,EU,0.0,0.0,0.0,,
1084,FY'2024-25,2024-08-01,AUG,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,G-2516 RA,,,,,Gdynia/Gdansk,POLAND,EU,0.0,0.0,0.0,,
1085,FY'2024-25,2024-08-01,AUG,NCL,MOKATE,Balaji,SD,Bulk,Bulk,G-2154,,,,,TBA (Hamburg/Gdynia),POLAND,EU,82.6,40936560.0,409.3656,,
1086,FY'2024-25,2024-08-01,AUG,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1665P,,,,,Surabaya,INDONESIA,Rest of Asia,0.0,0.0,0.0,,
1087,FY'2024-25,2024-08-01,AUG,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1816 P,,,,,Surabaya,INDONESIA,Rest of Asia,0.0,0.0,0.0,,
1088,FY'2024-25,2024-08-01,AUG,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1816 P,,,,,Surabaya,INDONESIA,Rest of Asia,56.25,32130000.0,321.3,,
1089,FY'2024-25,2024-08-01,AUG,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1816 P,,,,,Surabaya,INDONESIA,Rest of Asia,37.5,21420000.0,214.2,,
1090,FY'2024-25,2024-08-01,AUG,NCL,CRASTAN S.P.A.,Balaji,SD,Bulk,Bulk,G-1280,,,,,Genoa,ITALY,EU,75.0,53928000.0,539.28,,
1091,FY'2024-25,2024-08-01,AUG,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2097,,,,,Cat Lai Port,VIETNAM,Rest of Asia,0.0,0.0,0.0,,
1092,FY'2024-25,2024-08-01,AUG,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2097,,,,,Cat Lai Port,VIETNAM,Rest of Asia,61.0,37661400.0,376.614,,
1093,FY'2024-25,2024-08-01,AUG,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2097,,,,,Cat Lai Port,VIETNAM,Rest of Asia,0.0,0.0,0.0,,
1094,FY'2024-25,2024-08-01,AUG,NCL,TNI KING COFFEE CO. LTD.,Ravi Sai,SD,Bulk,Bulk,G-622,,,,,Binh duong province,VIETNAM,Rest of Asia,20.0,14280000.0,142.8,,
1095,FY'2024-25,2024-08-01,AUG,NCL,VOLCAFE,Ravi Sai,SD,Bulk,Bulk,G-1948,,,,,Ho Chi Minh,VIETNAM,Rest of Asia,0.0,0.0,0.0,,
1096,FY'2024-25,2024-08-01,AUG,NCL,STRAUSS,Ravi Sai,SD,Bulk,Bulk,NCL-III,,,,,Haifa,ISRAEL,AMEA,0.0,0.0,0.0,,
1097,FY'2024-25,2024-08-01,AUG,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-1562,,,,,HCMC,VIETNAM,Rest of Asia,56.25,40162500.0,401.625,,
1098,FY'2024-25,2024-08-01,AUG,NCL,SHANGHAI HUAKAI,Prabin,SD,Bulk,Bulk,HK-350,,,,,Shanghai,CHINA,Rest of Asia,18.75,13387500.0,133.875,,
1099,FY'2024-25,2024-08-01,AUG,NCL,SHANGHAI HUAKAI,Prabin,SD,Bulk,Bulk,HK-1376,,,,,Shanghai,CHINA,Rest of Asia,18.75,7875000.0,78.75,,
1100,FY'2024-25,2024-08-01,AUG,NCL,SHANGHAI HUAKAI,Prabin,SD,Bulk,Bulk,G-690,,,,,Shanghai,CHINA,Rest of Asia,18.75,11497500.0,114.975,,
1101,FY'2024-25,2024-08-01,AUG,NCL,SHANGHAI HUAKAI,Prabin,SD,Bulk,Bulk,HK-1526,,,,,Shanghai,CHINA,Rest of Asia,18.75,11576250.0,115.7625,,
1102,FY'2024-25,2024-08-01,AUG,NCL,M.A.I.F. TRADING,Prabin,SD,Bulk,Bulk,G-1875,,,,,Bangkok,THAILAND,Rest of Asia,18.75,12442500.0,124.425,,
1103,FY'2024-25,2024-08-01,AUG,NCL,STE GOLDEN FOODS,Prabin,SD,Bulk,Bulk,SD-2309,,,,,Rades,TUNISIA,AMEA,18.75,11497500.0,114.975,,
1104,FY'2024-25,2024-08-01,AUG,NCL,BELMONT TRADE & COMMERCE LLP,Prabin,SD,Bulk,Bulk,G-2227,,,,,Veracruz,Mexico,NAR,37.5,22680000.0,226.8,,
1105,FY'2024-25,2024-08-01,AUG,NCL,STRAUSS,Ravi Sai,FD,Bulk,Bulk,CCL FD/5,,,,,St. Petersburg,RUSSIA,CIS,83.95,63466200.00000001,634.662,,
1106,FY'2024-25,2024-08-01,AUG,NCL,NEW FD CUSTOMERS-Ravi Sai,Ravi Sai,FD,Bulk,Bulk,NCL FD/5,,,,,,INDIA,Rest of Asia,0.0,0.0,0.0,,
1107,FY'2024-25,2024-08-01,AUG,NCL,NEW FD CUSTOMERS-Ravi Sai,Ravi Sai,FD,Bulk,Bulk,NCL FD/3,,,,,,INDIA,Rest of Asia,0.0,0.0,0.0,,
1108,FY'2024-25,2024-08-01,AUG,NCL,NEW CUSTOMERS-Yashwanth,Yashwanth,SD,Bulk,Bulk,NCL-5,,,,,,INDIA,Rest of Asia,562.5,403514999.99999994,4035.149999999999,,
1109,FY'2024-25,2024-08-01,AUG,NCL,NEW CUSTOMERS-Ravi Sai,Ravi Sai,SD,Bulk,Bulk,NCL-1,,,,,,INDIA,Rest of Asia,337.5,218507625.0,2185.07625,,
1110,FY'2024-25,2024-09-01,SEP,EOU-Export,ISTANBUL KAHVE ITHALAT,Ravi Sai,FD,Bulk,Bulk,CCL FD/5(T),,,,,Izmit,TURKEY,AMEA,35.0,23520000.0,235.2,,
1111,FY'2024-25,2024-09-01,SEP,EOU-Export,ISTANBUL KAHVE ITHALAT,Ravi Sai,AG,Bulk,Bulk,DK14,,,,,Izmit,TURKEY,AMEA,16.79,11060748.299999999,110.60748299999999,,
1112,FY'2024-25,2024-09-01,SEP,EOU-Export,ISTANBUL KAHVE ITHALAT,Ravi Sai,SD,Bulk,Bulk,G-4747,,,,,Izmit,TURKEY,AMEA,0.0,0.0,0.0,,
1113,FY'2024-25,2024-09-01,SEP,EOU-Export,KORAY,Ravi Sai,FD,Bulk,Bulk,CCL FD/5(T),,,,,Ambarli,TURKEY,AMEA,35.0,24107999.999999996,241.07999999999996,,
1114,FY'2024-25,2024-09-01,SEP,EOU-Export,KORAY,Ravi Sai,FD,Bulk,Bulk,CCL FD/Chicory,,,,,Ambarli,TURKEY,AMEA,35.0,19845000.0,198.45,,
1115,FY'2024-25,2024-09-01,SEP,EOU-Export,KORAY,Ravi Sai,SD,Bulk,Bulk,1169 (Revised),,,,,Ambarli,TURKEY,AMEA,18.75,10788750.0,107.8875,,
1116,FY'2024-25,2024-09-01,SEP,EOU-Export,KORAY,Ravi Sai,SD,Bulk,Bulk,Code 20,,,,,Mersin,TURKEY,AMEA,0.0,0.0,0.0,,
1117,FY'2024-25,2024-09-01,SEP,EOU-Export,KORAY,Ravi Sai,SD,Bulk,Bulk,Code 10,,,,,Mersin,TURKEY,AMEA,0.0,0.0,0.0,,
1118,FY'2024-25,2024-09-01,SEP,EOU-Export,FRESH FOOD PTY LTD,Ravi Sai,SD,Bulk,Big Bag,RSP-2763,,,,,Sydney,AUSTRALIA,Oceania,48.4,45534719.99999999,455.34719999999993,,
1119,FY'2024-25,2024-09-01,SEP,EOU-Export,BERNHARD ROTHFOS GMBH,Ravi Sai,SD,Bulk,Bulk,G-4543 RA,,,,,Hamburg,GERMANY,EU,0.0,0.0,0.0,,
1120,FY'2024-25,2024-09-01,SEP,EOU-Export,BERNHARD ROTHFOS GMBH,Ravi Sai,SD,Bulk,Bulk,G-4543,,,,,Hamburg,GERMANY,EU,12.0,9576000.0,95.76,,
1121,FY'2024-25,2024-09-01,SEP,EOU-Export,JUMBO BRANDS,Ravi Sai,SD,Bulk,Bulk,CCL3,,,,,DURBAN,SOUTH AFRICA,AMEA,0.0,0.0,0.0,,
1122,FY'2024-25,2024-09-01,SEP,EOU-Export,LINCOLN (HK) LIMITED,Ravi Sai,AG,Small,Can,DF-99,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
1123,FY'2024-25,2024-09-01,SEP,EOU-Export,LINCOLN (HK) LIMITED,Ravi Sai,AG,Small,Can,DF-99,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
1124,FY'2024-25,2024-09-01,SEP,EOU-Export,ETS DMS DIALLO,Ravi Sai,AG,Small,Sachet,G-2736,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
1125,FY'2024-25,2024-09-01,SEP,EOU-Export,STRAUSS,Ravi Sai,FD,Bulk,Bulk,CCL FD/5,,,,,St. Petersburg,RUSSIA,CIS,33.58,26232696.0,262.32696,,
1126,FY'2024-25,2024-09-01,SEP,EOU-Export,STRAUSS,Ravi Sai,FD,Bulk,Bulk,CCL FD/5,,,,,St. Petersburg,RUSSIA,CIS,0.0,0.0,0.0,,
1127,FY'2024-25,2024-09-01,SEP,EOU-Export,STE PRATHNA,Ravi Sai,AG,Small,Can,G-4747,,,,,Tema,WEST AFRICA,AMEA,0.0,0.0,0.0,,
1128,FY'2024-25,2024-09-01,SEP,EOU-Export,MASCAFE,Ravi Sai,FD,Small,Jar,CCL FD/Chicory,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1129,FY'2024-25,2024-09-01,SEP,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1130,FY'2024-25,2024-09-01,SEP,EOU-Export,MASCAFE,Ravi Sai,FD,Small,Jar,CCL FD/Chicory,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1131,FY'2024-25,2024-09-01,SEP,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1132,FY'2024-25,2024-09-01,SEP,EOU-Export,MASCAFE,Ravi Sai,FD,Small,Jar,CCL FD/Chicory,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1133,FY'2024-25,2024-09-01,SEP,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1134,FY'2024-25,2024-09-01,SEP,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Can,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1135,FY'2024-25,2024-09-01,SEP,EOU-Export,MASCAFE,Ravi Sai,FD,Small,Jar,CCL FD/Chicory,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1136,FY'2024-25,2024-09-01,SEP,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1137,FY'2024-25,2024-09-01,SEP,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1138,FY'2024-25,2024-09-01,SEP,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
1139,FY'2024-25,2024-09-01,SEP,EOU-Export,NEW CUSTOMERS-Ravi Sai,Ravi Sai,SD,Bulk,Bulk,CCL SD/5,,,,,Middle East,IRAQ,AMEA,18.75,14805000.0,148.05,,
1140,FY'2024-25,2024-09-01,SEP,EOU-Export,CCSA,Revanth,SD,Small,Stick,DK46,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
1141,FY'2024-25,2024-09-01,SEP,EOU-Export,CCSA,Revanth,SD,Small,Jar,DK46,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
1142,FY'2024-25,2024-09-01,SEP,EOU-Export,CCSA,Revanth,SD,Small,Bulk,G-4915,,,,,Oram,England,AMEA,0.0,0.0,0.0,,
1143,FY'2024-25,2024-09-01,SEP,EOU-Export,CCSA,Revanth,FD,Bulk,Bulk,CCL FD/5,,,,,Oran,ALGERIA,AMEA,0.0,0.0,0.0,,
